"","Title","Unit","Area","Price","Type","Decoration","Floor","Orientation","Add"
"727","业主 香江别墅毛坯独栋 花园300多平 有委托书 有钥匙",36111,"360","1300","4室2厅4卫","毛坯","共3层","南向","香江别墅-小汤山二手房出售-镇百葛路366号"
"728","上东新居，100平米73万南北通透三居室，靠谱卖，急售",16222,"45","73","2室1厅1卫","简单装修","共4层","南北向","五福家园-沙河镇二手房出售-百沙路199号"
"729","昌平精装独栋别墅，198平米210万套，送300平米的院子",14814,"135","200","3室2厅2卫","精装修","共1层","南北向","南口别墅-南口二手房出售-亭北路"
"730","急需资金周转 近期必须出售如果资金的问题解决了，房子就不卖了",39024,"410","1600","5室2厅4卫","精装修","共3层","南向","中海尚湖世家-沙河二手房出售-于新庄路"
"731","管厂宿舍 精装修 两居室 南北通透 东关站附近",38755,"58","228","2室1厅1卫","精装修","高层（共6层）","南北向","东关管厂宿舍-昌平县城二手房出售-昌平区管厂路"
"732","白各庄商业对面利成 两居室 小区环境优美",13333,"60","80","1室1厅1卫","精装修","中层（共18层）","北向","白各庄新村-沙河二手房出售-定泗路66号"
"733","巩华家园53平米130万，看房随时，仅此一套，急售急售",24528,"53","130","1室1厅1卫","简单装修","中层（共18层）","南向","巩华家园南一...-沙河二手房出售-顺沙路8号"
"734","近沙河地铁，燃气入户33万套起，你买房我包租现房，配套成熟。",18571,"35","65","1室1厅1卫","简单装修","共5层","南向","兆丰家园东区-沙河二手房出售-高教园南三街"
"735","小户型 低总价灰场路 南北精装2居 58平220万",37931,"58","220","2室1厅1卫","精装修","共5层","南北向","灰厂路社区-昌平县城二手房出售-昌平区灰厂路"
"736","蓝郡全新装修 部分家具家电 看房方便 房龄新 ",40370,"54","218","1室1厅1卫","精装修","高层（共15层）","东向","蓝郡国际花园-昌平县城二手房出售-西环路25号"
"737","金隅观澜时代 电梯房  新小区 精装修 环境好",43524,"85","370","2室2厅1卫","精装修","低层（共21层）","东南向","金隅观澜时代-昌平县城二手房出售-龙水路38号"
"738","1层  81平米两居室309万  无大税",37904,"81","309","2室2厅1卫","精装修","低层（共6层）","东西向","北亚花园-北七家二手房出售-东北路"
"739","东方普罗旺斯1007平临水大独栋 花2000万装修费 保养好",79443,"1007","8000","6室4厅8卫","精装修","共2层","南向","馥罗湾(东方...-北七家二手房出售-定泗路88号"
"740","白各庄西少户型的一居 业主低嫁出售仅135万  看了就会喜欢",22500,"60","135","1室1厅1卫","简单装修","低层（共18层）","南向","白各庄新村-沙河二手房出售-定泗路66号"
"741","小汤山200平200万，小别墅安居之选，通燃气真实图仅此一套",13245,"151","200","3室2厅2卫","豪华装修","共2层","南北向","南口别墅-南口二手房出售-亭北路"
"742","白各庄新村 南北通透两居室 D1户型 业主诚心出售155万",20666,"75","155","2室1厅1卫","精装修","低层（共18层）","南北向","白各庄新村-沙河二手房出售-定泗路66号"
"743","东关二条 南北通透 婚房装修 满五唯一  清净楼层小两居",43734,"62","275","2室1厅1卫","精装修","高层（共6层）","南北向","东关二条西区-昌平县城二手房出售-东环路"
"744","纯地上独栋别墅  花园300平 仅售850万 看房有钥匙",28523,"298","850","5室5厅3卫","精装修","共2层","南北向","观山悦别墅-昌平县城二手房出售-水库路19号"
"745","昌平西关精装现房公寓65万一套,配套齐全，紧邻地铁站800米",13541,"48","65","1室1厅1卫","精装修","高层（共10层）","南北向","西关公寓-昌平县城二手房出售-西关环岛"
"746","中海瓦尔登湖  大理石   南花园500平米",48117,"478","2300","6室3厅5卫","豪华装修","共2层","北向","中海瓦尔登湖-沙河镇二手房出售-定泗路"
"747","金科廊桥水岸 花园洋房 捡漏房 400万",43956,"91","400","2室1厅2卫","毛坯","高层（共6层）","南北向","金科廊桥水岸-南邵镇二手房出售-南丰路"
"748","开发直售。带智能家电家具。带租金低投入高收入，在家轻松拿收益",34375,"16","55","1室1厅1卫","豪华装修","低层（共12层）","南北向","丽水园(南区...-天通苑二手房出售-立水桥北路"
"749","天通苑附近商 住公寓2万平，通燃气可注 册公司，年返百分十",29166,"48","140","1室1卫","豪华装修","共3层","东向","天通苑西二区-天通苑二手房出售-立汤路"
"750","昌平电梯精装公寓15万套起，配套设施齐全，交通便利。",30000,"50","150","1室1厅1卫","精装修","共5层","南北向","沙河水利局宿...-沙河二手房出售-巩华城大街88号"
"751","找房子，很难找好房子，更难白各庄新村好房不容错过",20666,"75","155","2室1厅1卫","精装修","高层（共11层）","南向","白各庄新村-沙河二手房出售-定泗路66号"
"752","好房源南北通透三居 一梯两户 自住精装修 满五年 高楼层",42948,"78","335","3室1厅1卫","精装修","中层（共6层）","东西向","北街家园六区-沙河二手房出售-西三路"
"753","紧邻地铁站 南北2居带独立客厅 户型超棒 满五68平260万",38235,"68","260","2室1厅1卫","毛坯","高层（共6层）","南北向","储备局宿舍-昌平县城二手房出售-昌平区鼓楼南街"
"754","七一 独立客厅十全明格局楼层前后无遮挡十配套齐全十有钥匙",35866,"75","269","2室1厅1卫","精装修","中层（共6层）","南北向","七一宿舍-昌平县城二手房出售-西环路44号"
"755","雅馨家园两居室 板楼 已加固 干净整洁",42452,"53","225","2室1厅1卫","精装修","共5层","东向","雅馨家园-昌平县城二手房出售-昌平区东环路23-2..."
"756","新新公寓大复式满五年住房紧邻昌平公园朝南户型采光好",32272,"220","710","5室2厅3卫","精装修","低层（共15层）","南北向","新新公寓-昌平县城二手房出售-政府街6号"
"757","燕平家园朝南两居室高楼层视野好低总价低首付",39452,"62","245","2室1厅1卫","简单装修","低层（共6层）","南向","燕平家园-昌平县城二手房出售-东环路"
"758","昌平硅谷soho每平米26000 新开盘 全部新房现房现房！",25000,"40","100","1室1厅1卫","精装修","低层（共12层）","南北向","龙山跃-昌平县城二手房出售-白浮泉路"
"759","铁佛庵小区 中间楼层 南北通透 小两居室",40000,"64","258","2室1厅1卫","精装修","中层（共6层）","南北向","铁佛庵小区-昌平县城二手房出售-东环路"
"760","世涛天朗南北通透采光充足婚房出售",41458,"139","580","3室1厅1卫","精装修","中层（共6层）","南北向","世涛天朗-昌平县城二手房出售-振兴路"
"761","宏星地产租售部 御汤山纯独栋小区 温泉入户 业主诚心出售",29550,"473","1400","5室2厅6卫","精装修","共3层","东南向","御汤山-小汤山二手房出售-安四路99号"
"762","不限购，可分期，大产权商 住现房，同燃气，28000平米",29411,"17","50","1室1厅1卫","精装修","中层（共6层）","南北向","水箱厂宿舍-昌平县城二手房出售-昌平区西环路"
"763","紧邻立水桥地铁，均价23800一平，准现房",23469,"98","230","2室2厅1卫","毛坯","高层（共7层）","南北向","中滩园-立水桥二手房出售-中东路"
"764","尚品公寓，两室一厅特价26万，精装修，即买即住，六层北向~",26000,"10","26","1室1厅1卫","精装修","中层（共6层）","南北向","沙河生产宿舍-沙河二手房出售-巩华城大街58号"
"765","朱辛庄地铁旁，电梯房，可注 册，30平14万，包租1700！",12500,"20","25","1室1厅1卫","精装修","低层（共6层）","南北向","白各庄新村-沙河二手房出售-定泗路66号"
"766","全款14.5万，清盘特价，即买即住，社区生活方便，送家具家电",13000,"20","26","1室1厅1卫","精装修","中层（共6层）","南北向","白各庄新村-沙河二手房出售-定泗路66号"
"767","业主急售！沙河北大桥，28平米11.8万，仅此一套，成熟社区",12500,"20","25","1室1厅1卫","精装修","低层（共6层）","南北向","白各庄新村-沙河二手房出售-定泗路66号"
"768","选房不容错过于辛家园100平两居 成熟社区 封闭管理",19230,"52","100","1室1厅1卫","精装修","共5层","南北向","五福家园-沙河二手房出售-百沙路199号"
"769","首付5成，50万起昌平大产权，不限 购，同燃气，现房有房本",29411,"17","50","1室1厅1卫","精装修","低层（共12层）","南北向","水箱厂宿舍-昌平县城二手房出售-昌平区西环路"
"770","朱辛庄地铁900米。青年社区电梯房特价17.5万/套，住",32000,"10","32","1室1厅1卫","精装修","中层（共6层）","南北向","农学院家属院-回龙观二手房出售-北清路"
"771","亿汤山徽派别墅，200万套起精装修，环境优美燃气入户",10000,"200","200","4室3厅2卫","毛坯","高层（共6层）","南北向","畅金园四合院-昌平县城二手房出售-崔河路"
"772","紧邻北清路，生命科学院，青年社区二层北向特价17.5万，包租",32000,"10","32","1室1厅1卫","精装修","中层（共6层）","南北向","农学院家属院-回龙观二手房出售-北清路"
"773","急售，石坊院2层小两居55平240万，楼层好，位置佳价钱可议",43636,"55","240","2室1厅1卫","精装修","低层（共6层）","南北向","石坊院小区-昌平县城二手房出售-永安巷"
"774","秋实家园 中间楼层 南北通透正规两居室",30335,"93","285","2室1厅2卫","简单装修","中层（共6层）","南北向","秋实家园-昌平县城二手房出售-京藏高速"
"775","立水桥地铁旁，均价23800的正规住宅，配套齐全适合刚需人群",25510,"98","250","2室2厅1卫","毛坯","中层（共7层）","南北向","中滩园-天通苑二手房出售-中东路"
"776","金科帕提欧 温泉入户 86平米 看房有钥匙同看珠江壹仟栋",36781,"87","320","2室1厅1卫","精装修","低层（共9层）","南向","金科帕提欧-小汤山二手房出售-沙顺路91号"
"777","南口独栋精装别墅330万一套,270平米超大私家花园空气清新",19857,"140","278","4室2厅3卫","精装修","共2层","南北向","南口别墅-南口二手房出售-亭北路"
"778","白各庄小区东 温都水城 小一居90万 吉售",20000,"45","90","1室1卫","简单装修","高层（共20层）","东向","白各庄新村-沙河二手房出售-定泗路66号"
"779","水岸庄园，小区中的电梯房，紧邻河边，好环境好户型",17307,"104","180","2室1厅1卫","简单装修","低层（共18层）","南北向","五福家园-沙河二手房出售-百沙路199号"
"780","新出  北京玫瑰园 三期精装独栋 南北通透 即住",67839,"398","2700","6室2厅4卫","简单装修","共3层","南北向","北京玫瑰园-沙河镇二手房出售-高教园中街"
"781","六环里昌平小汤山精品小院158万一套，古香古色老北京风格",6583,"240","158","3室2厅2卫","精装修","共1层","南北向","颐园四合院-小汤山二手房出售-九华山庄南2000米"
"782","清智出品|西环里一层精装3居采光好诚心出售",33818,"116","395","3室2厅1卫","精装修","低层（共6层）","南北向","西环里-昌平县城二手房出售-西环路"
"783","巩华家园两居室85平米213万看房随时急售急售，急售",25058,"85","213","2室1厅1卫","简单装修","中层（共18层）","南北向","巩华家园南一...-沙河二手房出售-顺沙路8号"
"784","名佳花园 精装 一居 低楼层 不临街 采光好 南北通透",45805,"62","285","1室1厅1卫","精装修","低层（共7层）","南北向","名佳花园(一...-北七家二手房出售-北清路"
"785","温泉花园  装修完没住过 满五就一有匙",27108,"166","450","3室2厅2卫","简单装修","低层（共6层）","南北向","温泉花园(B...-北七家二手房出售-立汤路"
